Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Marker
EEDFELNL_00151_gene,437.3041305,0.167109049,0.289748597,0.576738077,0.564116406,0.782157688,0
EEDFELNL_01460_gene,76.1195108,0.511339425,0.359139032,1.423792401,0.154506576,0.409977642,0
EEDFELNL_01461_gene,64.41361506,0.871252388,0.365757815,2.382047222,0.01721669,0.125527863,0
EEDFELNL_01462_gene,465.2357286,0.383366947,0.245986267,1.558489228,0.11911732,0.358349014,0
EEDFELNL_01463_gene,24.57351148,-0.24635825,0.462515922,-0.532648151,0.594277164,NA,0
EEDFELNL_01464_gene,2985.802496,-0.370248754,0.254027366,-1.457515229,0.144974211,0.396398806,0
EEDFELNL_01465_gene,337.7419447,0.63334353,0.308497182,2.052996161,0.04007295,0.203958124,0
EEDFELNL_01466_gene,69.26220102,1.31457173,0.522938297,2.513818049,0.011943203,0.098624906,0
EEDFELNL_01467_gene,105.0929057,-0.097690231,0.374829313,-0.260625909,0.794381007,0.913803088,0
EEDFELNL_01468_gene,796.4731151,-0.262126513,0.388078572,-0.675447015,0.499391804,0.733226211,0
EEDFELNL_01469_gene,539.1376626,0.222010732,0.259186016,0.856569096,0.391683071,0.645345956,0
EEDFELNL_00152_gene,71.6362001,-0.06250079,0.319200283,-0.195804307,0.844763338,0.934972029,0
EEDFELNL_01470_gene,1182.904267,-0.944529874,0.310484265,-3.042118334,0.002349195,0.030444484,0
EEDFELNL_01471_gene,377.019082,0.218750428,0.265865119,0.822787243,0.410628992,0.663039396,0
EEDFELNL_01472_gene,258.9063025,0.064166864,0.283239318,0.226546457,0.820776431,0.926539715,0
EEDFELNL_01473_gene,669.1289901,0.153915095,0.239902904,0.641572456,0.521150822,0.747788892,0
EEDFELNL_01474_gene,266.1115341,-0.523808272,0.230004595,-2.277381769,0.022763438,0.146443695,0
EEDFELNL_01475_gene,331.119664,-0.05999296,0.312408684,-0.192033586,0.847715897,0.936799154,0
EEDFELNL_01476_gene,234.027244,-0.240690987,0.35528908,-0.677451124,0.49811977,0.732798245,0
EEDFELNL_01477_gene,536.5472213,-0.208184828,0.218320192,-0.953575691,0.340298466,0.603622985,0
EEDFELNL_01478_gene,441.7001865,-0.367325756,0.24208651,-1.51733261,0.129182729,0.377611053,0
EEDFELNL_01479_gene,1794.037533,0.657508326,0.346429582,1.897956643,0.057701794,0.252917735,0
EEDFELNL_00153_gene,2980.449915,-0.985417424,0.404260883,-2.437577974,0.014786025,0.113140846,0
EEDFELNL_01480_gene,146.7793413,0.2043065,0.304747838,0.670411646,0.502595413,0.735281511,0
EEDFELNL_01481_gene,44.97767456,-0.016354649,0.453853612,-0.036035074,0.971254392,0.987871978,0
EEDFELNL_01482_gene,1188.573828,0.095519785,0.220150764,0.433883506,0.664373038,0.845599972,0
EEDFELNL_01483_gene,149.4933902,0.198601438,0.348709858,0.569532043,0.568995132,0.786247818,0
EEDFELNL_01484_gene,1940.730123,0.35347341,0.266649216,1.325612034,0.184968238,0.444478874,0
EEDFELNL_01485_gene,807.3571466,0.690211773,0.249599961,2.765271956,0.005687536,0.059725785,0
EEDFELNL_01486_gene,133.6140948,0.2527155,0.374551364,0.674715204,0.499856723,0.733428516,0
EEDFELNL_01487_gene,2015.883168,0.246284467,0.232342296,1.060007031,0.289141401,0.564436239,0
EEDFELNL_01489_gene,80.45238672,-0.146796151,0.424494375,-0.345814127,0.729482408,0.879341827,0
EEDFELNL_01490_gene,203.1308487,0.585954158,0.644234264,0.909535849,0.363067343,0.622559835,0
EEDFELNL_00154_gene,10.96869783,0.051838981,0.591128577,0.087694933,0.930119147,NA,0
EEDFELNL_01491_gene,110.0336357,0.409298463,0.507699069,0.806183207,0.42013722,0.670553193,0
EEDFELNL_01492_gene,229.5552032,-0.001300486,0.242429353,-0.005364393,0.995719854,0.997054003,0
EEDFELNL_01493_gene,414.7553425,0.237270693,0.267456042,0.887139028,0.375004054,0.633578817,0
EEDFELNL_01494_gene,1886.533159,0.293732248,0.219449597,1.33849527,0.180735041,0.440616345,0
EEDFELNL_01495_gene,1920.780009,1.450625817,0.31419609,4.616944201,3.89E-06,0.000181897,0
EEDFELNL_01496_gene,237.9842927,-0.129595682,0.390984824,-0.331459622,0.740297336,0.883290986,0
EEDFELNL_01497_gene,255.3318779,0.057440771,0.279688959,0.205373753,0.837280125,0.931264384,0
EEDFELNL_01498_gene,46.00554889,0.70446984,0.344675205,2.043865732,0.040966813,0.206354747,0
EEDFELNL_01499_gene,1739.325133,0.309623996,0.324236353,0.954933009,0.339611576,0.603394797,0
EEDFELNL_01500_gene,117.7260774,-0.226832355,0.390881743,-0.580309412,0.561705982,0.779538725,0
EEDFELNL_00155_gene,2723.828521,0.219926426,0.366104384,0.600720547,0.548026131,0.769846232,0
EEDFELNL_01501_gene,10.61237691,0.108254329,0.770922169,0.140421866,0.888326683,NA,0
EEDFELNL_01502_gene,2627.603105,-0.203215967,0.202109777,-1.005473217,0.31466904,0.585710242,0
EEDFELNL_01503_gene,172.7881289,-0.604356348,0.331499363,-1.823099577,0.068288311,0.274627033,0
EEDFELNL_01504_gene,400.4198003,-0.082732254,0.354688303,-0.233253404,0.815564639,0.924673602,0
EEDFELNL_01505_gene,583.386768,-0.081100716,0.249454248,-0.325112589,0.745095862,0.885739619,0
EEDFELNL_01506_gene,708.1270421,0.285377993,0.325779413,0.875985349,0.381037999,0.638205588,0
EEDFELNL_01507_gene,14245.76515,-0.540958895,0.404220272,-1.338277501,0.180805993,0.440616345,0
EEDFELNL_01508_gene,29584.13911,0.202458799,0.457282803,0.442743085,0.657951574,0.841247465,0
EEDFELNL_01509_gene,1034.184018,-0.354423045,0.188762332,-1.877615313,0.060433809,0.257432679,0
EEDFELNL_01510_gene,567.5195962,0.052525039,0.267187026,0.196585291,0.844152082,0.934842661,0
EEDFELNL_00156_gene,6531.942852,-0.425471668,0.291118893,-1.461504831,0.143876951,0.396398806,0
EEDFELNL_01511_gene,579.7206737,0.330032916,0.270580734,1.219720677,0.22257078,0.492599891,0
EEDFELNL_01512_gene,978.1936196,0.210510503,0.235147126,0.895228899,0.37066474,0.629862301,0
EEDFELNL_01513_gene,177.0037305,0.602154046,0.301995617,1.993916508,0.04616118,0.220668155,0
EEDFELNL_01514_gene,8.566958335,0.559244775,0.696682908,0.802724982,0.42213371,NA,0
EEDFELNL_01515_gene,175.1876776,0.807126528,0.421483194,1.914967289,0.055496675,0.24785567,0
EEDFELNL_01516_gene,318.375168,0.245344313,0.457884506,0.53582139,0.592081997,0.80014939,0
EEDFELNL_01521_gene,248.1589594,-0.398333438,0.365297473,-1.090435786,0.275521225,0.550796778,0
EEDFELNL_01522_gene,770.0284302,-0.622744761,0.228491327,-2.72546345,0.006421129,0.065141042,0
EEDFELNL_01523_gene,828.596178,-0.738976962,0.28243569,-2.616443273,0.008885113,0.081458438,0
EEDFELNL_01524_gene,2103.258391,-0.481816404,0.23643301,-2.037855896,0.041564346,0.207904602,0
EEDFELNL_00020_gene,46.15839447,-0.560989366,0.499856785,-1.122300194,0.261734824,0.53516596,0
EEDFELNL_00157_gene,1443.038088,-0.235182713,0.241385371,-0.97430392,0.329905659,0.59603857,0
EEDFELNL_01525_gene,1473.548614,0.318610193,0.227652627,1.399545422,0.161649487,0.418240352,0
EEDFELNL_01526_gene,906.3446976,0.168672758,0.268668107,0.627810868,0.530127846,0.753777528,0
EEDFELNL_01527_gene,2202.267619,0.70009407,0.286878766,2.440383019,0.014671697,0.11245793,0
EEDFELNL_01528_gene,767.6009089,0.61713455,0.318082154,1.940173446,0.052358614,0.238351296,0
EEDFELNL_01529_gene,557.3209533,0.682079522,0.27610765,2.470339095,0.013498503,0.106376014,0
EEDFELNL_01530_gene,1127.244845,0.439623713,0.250828102,1.752689229,0.079655366,0.293380528,0
EEDFELNL_01531_gene,96.76919519,0.331250287,0.265659157,1.246899563,0.212434327,0.479777111,0
EEDFELNL_01532_gene,7363.52477,0.295928825,0.314261081,0.941665522,0.346363912,0.609351268,0
EEDFELNL_01533_gene,647.1156687,-0.541278566,0.376861399,-1.436280204,0.150922625,0.403492199,0
EEDFELNL_01534_gene,4.625903265,0.435995417,0.870868317,0.500644481,0.616621351,NA,0
EEDFELNL_00158_gene,95.64542349,0.289309705,0.304645836,0.949659147,0.342285474,0.605685898,0
EEDFELNL_01535_gene,33.70897086,1.544662542,0.46613178,3.313789378,0.000920408,0.015399664,0
EEDFELNL_01536_gene,2538.232511,0.162318425,0.296873726,0.546759146,0.584544214,0.796443712,0
EEDFELNL_01537_gene,312.6136861,0.210270701,0.27622426,0.761231839,0.446518604,0.691285106,0
EEDFELNL_01538_gene,5878.950814,0.062098845,0.542791653,0.114406411,0.908915632,0.968300712,0
EEDFELNL_01539_gene,369.7520727,0.415527172,0.282538914,1.470690061,0.141374955,0.394232152,0
EEDFELNL_01540_gene,1058.817611,-0.183247758,0.224794033,-0.815180706,0.41496888,0.666042366,0
EEDFELNL_01541_gene,736.5526768,0.001471128,0.220794149,0.006662892,0.994683821,0.997054003,0
EEDFELNL_01542_gene,264.302822,-0.445072643,0.287725547,-1.546865227,0.121895748,0.363901819,0
EEDFELNL_01543_gene,169.1303363,-0.380872749,0.273402946,-1.393082097,0.163594966,0.421024176,0
EEDFELNL_01544_gene,706.0766163,0.078889226,0.218307269,0.36136784,0.717824486,0.874998352,0
EEDFELNL_00159_gene,155.6811404,0.50431342,0.31495381,1.601229779,0.109326035,0.344496095,0
EEDFELNL_01545_gene,6322.975163,0.200992805,0.292208498,0.687840383,0.491553303,0.727674153,0
EEDFELNL_01546_gene,285.1179433,-0.838423634,0.221020538,-3.793419571,0.000148587,0.003873623,0
EEDFELNL_01547_gene,198.5770977,-0.615264735,0.391873267,-1.570060494,0.116401038,0.355334056,0
EEDFELNL_01548_gene,141.7291666,0.081053786,0.369706295,0.219238318,0.826464408,0.928331373,0
EEDFELNL_01549_gene,2.003795647,3.165735499,1.646741734,1.922423799,0.054552453,NA,0
EEDFELNL_01550_gene,23.55316284,-0.328497986,0.43948028,-0.74746923,0.45478037,NA,0
EEDFELNL_01551_gene,72.50757299,-0.104730759,0.345105187,-0.303474891,0.76152798,0.894600855,0
EEDFELNL_01552_gene,396.2413296,-0.100879443,0.24102174,-0.418549145,0.675545662,0.852080661,0
EEDFELNL_01553_gene,7.385419866,-0.415285201,0.840795965,-0.493919117,0.621363303,NA,0
EEDFELNL_01554_gene,27.32996181,-0.650940341,0.465137019,-1.399459329,0.161675286,NA,0
EEDFELNL_00160_gene,1486.592279,-0.389840703,0.284633708,-1.369622401,0.170804803,0.430274572,0
EEDFELNL_01555_gene,29.67362411,0.2443425,0.433212759,0.564024246,0.572737631,0.788277546,0
EEDFELNL_01556_gene,0,NA,NA,NA,NA,NA,0
EEDFELNL_01557_gene,37.00708112,-0.105728,0.404052076,-0.261669242,0.793576456,0.913111837,0
EEDFELNL_01558_gene,911.2274438,-0.807704342,0.217832939,-3.707907288,0.000208979,0.00512056,0
EEDFELNL_01559_gene,54.05919063,0.184005201,0.533127564,0.345142915,0.729986932,0.879341827,0
EEDFELNL_01560_gene,43.43085082,-0.128917564,0.573501095,-0.224790442,0.822142302,0.926539715,0
EEDFELNL_01561_gene,10.50579633,0.872582463,0.647388135,1.347850564,0.177706451,NA,0
EEDFELNL_01562_gene,167.6608315,0.259184986,0.357412603,0.725170248,0.468347593,0.706945035,0
EEDFELNL_01563_gene,1415.164533,0.359532454,0.256888915,1.39956391,0.161643948,0.418240352,0
EEDFELNL_01564_gene,2661.099599,0.474509879,0.205704892,2.306750575,0.021068729,0.141425421,0
EEDFELNL_00161_gene,48.57243546,-0.149393622,0.444872352,-0.335812332,0.73701239,0.881975863,0
EEDFELNL_01565_gene,487.5359586,0.105405461,0.220490791,0.478049268,0.632615139,0.825545222,0
EEDFELNL_01566_gene,42.47123535,-0.897401144,0.391697078,-2.291059073,0.021959997,0.143749822,0
EEDFELNL_01567_gene,98.72905769,-0.339439787,0.332117468,-1.022047377,0.306758478,0.579648131,0
EEDFELNL_01568_gene,50.36241062,0.092098244,0.330041388,0.27905059,0.780206001,0.904691933,0
EEDFELNL_01569_gene,18.66756297,-0.124604741,0.508650965,-0.24497101,0.806478878,NA,0
EEDFELNL_01570_gene,29.48263601,0.568893679,0.43996845,1.293032895,0.195999682,0.457740924,0
EEDFELNL_01571_gene,20.43201582,0.233198695,0.464026369,0.502554834,0.615277291,NA,0
EEDFELNL_01572_gene,19.79708777,-0.086386139,0.517364108,-0.166973584,0.867390834,NA,0
EEDFELNL_01573_gene,196.8229503,0.154463839,0.272037325,0.567803845,0.570168168,0.786988651,0
EEDFELNL_01574_gene,228.2011606,0.26427852,0.264356245,0.999705984,0.317452815,0.587217259,0
EEDFELNL_00162_gene,8.751992103,-0.08509467,0.702855198,-0.121069987,0.903635601,NA,0
EEDFELNL_01575_gene,1882.757063,0.376195484,0.322986957,1.164738937,0.244124683,0.51537433,0
EEDFELNL_01576_gene,887.2612889,0.619138793,0.223229702,2.773550239,0.005544828,0.058363868,0
EEDFELNL_01577_gene,1336.452431,0.121540431,0.285212408,0.426140053,0.670005796,0.850042142,0
EEDFELNL_01578_gene,1873.986461,0.98848719,0.300860731,3.285530777,0.001017904,0.016454185,0
EEDFELNL_01579_gene,467.2974445,0.694203329,0.368828435,1.882184948,0.059810909,0.257135296,0
EEDFELNL_01580_gene,678.2375358,0.299375498,0.244569577,1.224091328,0.220917777,0.490043645,0
EEDFELNL_01581_gene,322.4186342,1.328560984,0.345465785,3.845709309,0.000120204,0.00326664,0
EEDFELNL_01582_gene,1177.708417,0.657822508,0.214159733,3.071644232,0.002128833,0.029014245,0
EEDFELNL_01583_gene,152.5899416,0.349487626,0.292888753,1.193243589,0.232773988,0.503258709,0
EEDFELNL_01584_gene,211.7459455,0.398179968,0.320303194,1.243134554,0.213818255,0.480930735,0
EEDFELNL_00163_gene,685.0021871,0.7946021,0.267580803,2.96957813,0.00298209,0.037040693,0
EEDFELNL_01585_gene,171.0383623,-0.044926332,0.281356447,-0.159677633,0.873135021,0.948182585,0
EEDFELNL_01586_gene,374.3181757,-0.107385775,0.261639033,-0.41043484,0.681486993,0.855004946,0
EEDFELNL_01587_gene,85.21103937,1.419292136,0.413390808,3.433293887,0.000596295,0.011140785,0
EEDFELNL_01588_gene,269.0385784,0.259555709,0.298699028,0.86895398,0.384872303,0.641072587,0
EEDFELNL_01589_gene,134.3834509,0.158907031,0.254098169,0.625376531,0.531723962,0.755290932,0
EEDFELNL_01590_gene,102.3289923,-1.362564824,0.693411012,-1.965017573,0.049412204,0.230796168,0
EEDFELNL_01592_gene,259.4433991,-0.477673895,0.273579784,-1.746013131,0.08080867,0.294338465,0
EEDFELNL_01593_gene,1373.937372,-0.00028112,0.309940481,-0.000907014,0.999276308,0.999722214,0
EEDFELNL_01594_gene,787.4732077,-0.241802211,0.238068037,-1.015685323,0.309779259,0.58216689,0
EEDFELNL_01595_gene,526.4582094,0.137085023,0.231226766,0.592859665,0.553275073,0.773725366,0
EEDFELNL_00164_gene,572.3991935,0.509135888,0.427815731,1.190082205,0.234014084,0.504806763,0
EEDFELNL_01596_gene,2823.926613,-0.511106852,0.405734526,-1.259707566,0.207774875,0.473646436,0
EEDFELNL_01597_gene,352.786058,-0.628844286,0.412410642,-1.524801308,0.127308664,0.37482078,0
EEDFELNL_01598_gene,2043.894948,-1.3914565,0.400297581,-3.476055228,0.000508847,0.009877369,0
EEDFELNL_01599_gene,1665.219307,0.025210304,0.320522292,0.078653825,0.937307974,0.978454304,0
EEDFELNL_01600_gene,979.0230898,-0.195582887,0.237590161,-0.823194389,0.410397459,0.663039396,0
EEDFELNL_01601_gene,380.6821001,-0.816209886,0.33322252,-2.449443949,0.014307698,0.110817022,0
EEDFELNL_01602_gene,4416.217304,-1.191928077,0.407129192,-2.92764091,0.003415443,0.041279904,0
EEDFELNL_01603_gene,210.1078432,-0.104256008,0.233619546,-0.446264066,0.65540651,0.840584541,0
EEDFELNL_01604_gene,352.7413332,-0.141150268,0.2657378,-0.531163681,0.595305358,0.801541227,0
EEDFELNL_01605_gene,136.5356971,1.079698872,0.662555595,1.629597397,0.103186615,0.33449823,0
EEDFELNL_00165_gene,58.06854623,-0.336667913,0.363423382,-0.926379341,0.354248876,0.616395794,0
EEDFELNL_01606_gene,450.2203691,0.611512357,0.392671271,1.557313716,0.119396021,0.358349014,0
EEDFELNL_01607_gene,65.85207747,-0.839126682,0.351222382,-2.389160618,0.016886918,0.123727025,0
EEDFELNL_01608_gene,44.56001272,0.323424769,0.352415666,0.917736637,0.358756762,0.619193734,0
EEDFELNL_01609_gene,15.92401542,-0.308412964,0.661335883,-0.46634845,0.640966104,NA,0
EEDFELNL_01610_gene,3.180294182,-0.289766653,1.214659391,-0.238557949,0.811448376,NA,0
EEDFELNL_01611_gene,5.819988835,-0.055079758,0.78534452,-0.070134516,0.944086595,NA,0
EEDFELNL_01612_gene,3.317257518,0.461741233,1.181538719,0.390796532,0.695947639,NA,0
EEDFELNL_01613_gene,16.53804737,0.504000241,0.548488641,0.918889114,0.358153575,NA,0
EEDFELNL_01614_gene,0.691228784,-0.520985751,2.939179394,-0.177255513,0.859307693,NA,0
EEDFELNL_01615_gene,21.80316937,-0.119247534,0.476664356,-0.250170865,0.802455215,NA,0
EEDFELNL_00166_gene,682.4684356,-1.128746477,0.239350715,-4.715868417,2.41E-06,0.00011481,0
EEDFELNL_01616_gene,4.807779965,0.692575412,0.847512321,0.817186246,0.413822001,NA,0
EEDFELNL_01617_gene,135.0944092,0.397705195,0.283077901,1.404931977,0.160041507,0.416739905,0
EEDFELNL_01618_gene,34.47185895,-0.080286605,0.361316676,-0.222205645,0.8241538,0.927518366,0
EEDFELNL_01619_gene,15.0323958,1.08462144,0.598904259,1.81100973,0.070139346,NA,0
EEDFELNL_01620_gene,23.98955649,-0.208783351,0.615202051,-0.339373626,0.734328284,NA,0
EEDFELNL_01621_gene,152.1601442,0.045435266,0.2419292,0.187803977,0.851030318,0.937530296,0
EEDFELNL_01622_gene,177.2867161,0.420622628,0.304494752,1.381378906,0.167162488,0.426540341,0
EEDFELNL_01623_gene,212.6788408,-0.098059811,0.242260097,-0.404770792,0.685646,0.856807022,0
EEDFELNL_01624_gene,101.6697074,-0.018480861,0.257108878,-0.071879512,0.942697795,0.979159122,0
EEDFELNL_01625_gene,73.25977645,0.22527946,0.351553687,0.640810975,0.521645502,0.748019965,0
EEDFELNL_00021_gene,83.904571,-0.131438757,0.395997156,-0.331918436,0.739950849,0.883290986,0
EEDFELNL_00167_gene,254.5938246,-1.153272237,0.355539697,-3.243722844,0.001179785,0.018368594,0
EEDFELNL_01626_gene,120.5090188,-0.052153694,0.285014336,-0.182986214,0.854808836,0.939451671,0
EEDFELNL_01627_gene,774.0567285,1.240040924,0.356294921,3.480377777,0.000500707,0.00981278,0
EEDFELNL_01628_gene,180.1244603,-0.173190188,0.284719289,-0.608284,0.542999131,0.764220999,0
EEDFELNL_01629_gene,153.2798204,-0.342193702,0.275867112,-1.240429494,0.214816577,0.482035962,0
EEDFELNL_01630_gene,36.87421755,-0.08366682,0.37474929,-0.223260783,0.823332548,0.927225524,0
EEDFELNL_01631_gene,150.3133459,-0.413566589,0.306837361,-1.347836483,0.177710981,0.438073688,0
EEDFELNL_01632_gene,13.8119217,-0.719961693,0.618606169,-1.163844995,0.244486834,NA,0
EEDFELNL_01633_gene,424.716629,-0.478145987,0.24524989,-1.949627733,0.051220505,0.235320437,0
EEDFELNL_01635_gene,1753.068917,0.142554406,0.184853119,0.771176634,0.440602242,0.687490282,0
EEDFELNL_01636_gene,455.9467202,-0.817031404,0.267036813,-3.059620856,0.002216174,0.029631515,0
EEDFELNL_00168_gene,782.3850875,-1.424084014,0.348723272,-4.083707991,4.43E-05,0.001429806,0
EEDFELNL_01637_gene,349.3433784,-0.970116389,0.294993695,-3.288600425,0.001006869,0.016382159,0
EEDFELNL_01638_gene,37.99707225,0.228395934,0.413712861,0.552063895,0.580904577,0.794381252,0
EEDFELNL_01639_gene,60.87415834,0.402153444,0.3130355,1.284689577,0.198900782,0.462109381,0
EEDFELNL_01640_gene,20.42531603,0.608461159,0.458095192,1.328241751,0.184098256,NA,0
EEDFELNL_01641_gene,29.61508991,0.276343485,0.49954408,0.553191391,0.580132361,0.79422942,0
EEDFELNL_01643_gene,423.6689139,-1.65792578,0.851531399,-1.946993125,NA,NA,0
EEDFELNL_01644_gene,55.01540941,-1.179110368,0.86051835,-1.370232682,0.170614279,0.430036216,0
EEDFELNL_01645_gene,49.30764578,-2.382163198,1.013842029,-2.349639421,NA,NA,0
EEDFELNL_01646_gene,276.3028352,-2.088362958,1.402360722,-1.489176733,NA,NA,0
EEDFELNL_01647_gene,216.8389213,-1.724850941,0.932433449,-1.849838123,NA,NA,0
EEDFELNL_00169_gene,336.4002371,0.438875554,0.230949977,1.900305683,0.057393016,0.2523042,0
EEDFELNL_01648_gene,512.0783439,0.048891896,0.264537486,0.184820294,0.85336999,0.938703861,0
EEDFELNL_01649_gene,164.5014905,0.01723954,0.234871805,0.073399785,0.941487989,0.979159122,0
EEDFELNL_01650_gene,20.11197222,0.206171177,0.464390596,0.443960706,0.657070994,NA,0
EEDFELNL_01651_gene,25.05551863,-0.061484881,0.552088554,-0.111367787,0.911324703,NA,0
EEDFELNL_01652_gene,12.71083855,-0.028528116,0.632118254,-0.045130979,0.964002909,NA,0
EEDFELNL_01653_gene,13.86066634,-0.405853286,0.553119061,-0.733753932,0.463098722,NA,0
EEDFELNL_01654_gene,7.840558281,-0.129743253,0.695920975,-0.186433887,0.85210452,NA,0
EEDFELNL_01655_gene,11.11896912,0.603893363,0.747046362,0.808374679,0.418874924,NA,0
EEDFELNL_01656_gene,89.51465932,-0.304322702,0.461814992,-0.658971032,0.509914371,0.741465841,0
EEDFELNL_01657_gene,47.74308238,0.085269393,0.33635817,0.253507721,0.799875895,0.917229145,0
EEDFELNL_00170_gene,457.0532917,0.433936923,0.227815952,1.9047697,0.056810014,0.250883675,0
EEDFELNL_01658_gene,10.84909334,-0.517470999,0.943473885,-0.548474109,0.583366402,NA,0
EEDFELNL_01659_gene,32.49869697,-0.445353728,0.487623945,-0.913313903,0.361077472,0.620852639,0
EEDFELNL_01660_gene,49.10507189,-0.342641135,0.383634369,-0.893145044,0.371779503,0.630506541,0
EEDFELNL_01661_gene,62.23944144,0.520703954,0.43751939,1.190127719,0.233996197,0.504806763,0
EEDFELNL_01662_gene,4.745106907,-0.031847991,0.89122219,-0.035735186,0.971493514,NA,0
EEDFELNL_01663_gene,63.67571169,0.031086089,0.313317545,0.099215921,0.920966834,0.972230726,0
EEDFELNL_01664_gene,2489.444089,3.050299383,0.308221535,9.896451217,4.31E-23,1.07E-20,0
EEDFELNL_01665_gene,331.7527086,0.330192905,0.241748804,1.365851243,0.171985659,0.431552151,0
EEDFELNL_01666_gene,474.2794716,0.255043628,0.252230644,1.011152425,0.311943482,0.58441707,0
EEDFELNL_01667_gene,143.4146056,0.41912277,0.375564534,1.115980696,0.264430398,0.537746606,0
EEDFELNL_00172_gene,32.69728312,0.274119074,0.573182479,0.478240498,0.632479041,0.825545222,0
EEDFELNL_01668_gene,114.1580283,-0.355479353,0.393876473,-0.902514816,0.366783455,0.626534887,0
EEDFELNL_01669_gene,119.7738057,-0.269795623,0.316208848,-0.853219714,0.393537473,0.647800819,0
EEDFELNL_01670_gene,34.65134688,-0.279516041,0.576683284,-0.484695932,0.627892053,0.822992981,0
EEDFELNL_01671_gene,1553.616127,0.036755192,0.608475592,0.060405369,0.951832783,0.983867727,0
EEDFELNL_01672_gene,5.903233676,0.407854478,0.802947747,0.507946475,0.611490881,NA,0
EEDFELNL_01673_gene,188.5702596,0.356077058,0.390032494,0.912942032,0.36127303,0.620907729,0
EEDFELNL_01674_gene,26.80058997,-0.304936686,0.470503952,-0.648106534,0.516916048,NA,0
EEDFELNL_01675_gene,79.26427602,0.432067965,0.339154591,1.273955819,0.202679074,0.467238553,0
EEDFELNL_01676_gene,19.4096588,1.282656973,0.578218625,2.218290657,0.026535021,NA,0
EEDFELNL_01677_gene,39.13330732,-0.129311328,0.455722124,-0.283750386,0.776601679,0.902639393,0
EEDFELNL_00174_gene,4.13065107,-0.099008513,1.006574487,-0.098361834,0.92164498,NA,0
EEDFELNL_01678_gene,54.55207649,-0.069656326,0.362547081,-0.192130429,0.84764004,0.936799154,0
EEDFELNL_01679_gene,169.9850873,-0.095216259,0.244899227,-0.388797711,0.697425795,0.863883222,0
EEDFELNL_01680_gene,7.098382539,-0.366568973,0.802964557,-0.456519494,0.648016456,NA,0
EEDFELNL_01681_gene,3.022491002,0.837279284,1.051429384,0.79632479,0.42584328,NA,0
EEDFELNL_01682_gene,29.0713912,0.438847724,0.45060278,0.973912598,0.330099938,0.59612087,0
EEDFELNL_01683_gene,86.98957406,0.460949297,0.315737445,1.459913304,0.144313902,0.396398806,0
EEDFELNL_01684_gene,96.04176193,0.614197719,0.312994294,1.962328804,0.049724216,0.231348632,0
EEDFELNL_01685_gene,51.07792638,0.632179363,0.422027039,1.497959383,0.134143804,0.384837374,0
EEDFELNL_01686_gene,25.09183228,0.626092395,0.753030545,0.831430277,0.405730601,NA,0
EEDFELNL_01687_gene,14.4445829,1.179164676,0.79814228,1.477386557,0.139572047,NA,0
EEDFELNL_00175_gene,211.4387327,-0.169741648,0.593528568,-0.285987325,0.774887829,0.901830012,0
EEDFELNL_01688_gene,27.47576933,0.230005398,0.515558152,0.446128914,0.655504128,NA,0
EEDFELNL_01689_gene,48.68016846,0.556878768,0.452590907,1.230424117,0.218538327,0.486315562,0
EEDFELNL_01690_gene,308.0383089,0.317640877,0.264107462,1.202695581,0.229094145,0.498462831,0
EEDFELNL_01691_gene,198.1901912,-1.774539928,0.526765489,-3.36874751,0.000755106,0.013382979,0
EEDFELNL_01692_gene,28.38759944,-0.037394574,0.633408818,-0.059037027,0.952922616,0.984207454,0
EEDFELNL_01693_gene,315.0325737,0.610536233,0.276515219,2.207966117,0.027246635,0.164877075,0
EEDFELNL_01694_gene,45.39447042,-0.239301998,0.426872576,-0.560593517,0.575074672,0.790022926,0
EEDFELNL_01695_gene,131.0098489,-0.471256434,0.366277248,-1.286611267,0.198229815,0.46090954,0
EEDFELNL_01696_gene,89.92211161,-0.200487196,0.395997169,-0.506284418,0.612657,0.811806734,0
EEDFELNL_01697_gene,300.9780927,0.416132997,0.344423336,1.208202096,0.226969536,0.497020741,0
EEDFELNL_00176_gene,154.7266501,0.692216674,0.49115017,1.409378874,0.158723168,0.415201477,0
EEDFELNL_01698_gene,705.6082286,0.357960235,0.251601017,1.422729681,0.154814533,0.410276812,0
EEDFELNL_01699_gene,417.7331233,1.081854609,0.664012342,1.629268826,0.103256122,0.33449823,0
EEDFELNL_01700_gene,185.5029937,2.08987787,0.336329685,6.213777616,5.17E-10,5.13E-08,0
EEDFELNL_01701_gene,31.5036926,2.2493384,0.57260566,3.928250374,8.56E-05,0.002475345,0
EEDFELNL_01702_gene,115.298055,0.251827511,0.306498061,0.8216284,0.411288421,0.66338751,0
EEDFELNL_01703_gene,103.4777689,0.016058513,0.30513504,0.052627562,0.958028656,0.986103981,0
EEDFELNL_01704_gene,763.8438821,-0.253144131,0.277949009,-0.910757449,0.362423187,0.621930949,0
EEDFELNL_01705_gene,255.6005723,-0.791102053,0.362900411,-2.179942566,0.029261719,0.171740247,0
EEDFELNL_01706_gene,1128.85752,0.470051525,0.216751662,2.168617854,0.030111709,0.174671282,0
EEDFELNL_01707_gene,482.4523634,0.552368731,0.250337347,2.206497505,0.027349185,0.165052146,0
EEDFELNL_00177_gene,73.71358399,0.79464727,0.416167729,1.909439906,0.056205367,0.249580452,0
