Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Marker
KAIKFGHD_01085_gene,551.6912987,-0.717753642,0.164100183,-4.373874728,1.22E-05,0.000125243,0
KAIKFGHD_01086_gene,7.46841377,2.367874323,0.859440132,2.755135855,0.005866777,0.025807801,0
KAIKFGHD_01087_gene,14.37685001,0.484562272,0.56454672,0.85832094,0.39071527,0.596854651,0
KAIKFGHD_01088_gene,130.0811048,-0.257511807,0.226736414,-1.135732028,0.256068732,0.456854738,0
KAIKFGHD_00111_gene,8.82370829,-0.338131743,0.679665434,-0.497497337,0.61883838,0.78084665,0
KAIKFGHD_01089_gene,5.180950352,1.078921678,0.973370337,1.108439035,0.267672254,0.469526586,0
KAIKFGHD_01090_gene,22.9090456,-0.412233112,0.47282559,-0.871850256,0.383290074,0.589856881,0
KAIKFGHD_01091_gene,6.776868877,2.051030107,0.857700933,2.391311503,0.016788302,0.060457622,0
KAIKFGHD_01092_gene,40.38494112,0.24345086,0.332650347,0.731852115,0.464258836,0.666624087,0
KAIKFGHD_01093_gene,68.31630614,0.049121952,0.277403079,0.177077892,0.859447207,0.922803886,0
KAIKFGHD_01094_gene,10.43586421,0.532870678,0.694637642,0.76712036,0.443009958,0.645442418,0
KAIKFGHD_01095_gene,27.72764063,0.42634639,0.413081409,1.032112269,0.302019527,0.505796,0
KAIKFGHD_01096_gene,90.95541976,0.331519401,0.245182283,1.352134408,0.176332322,0.358065734,0
KAIKFGHD_01097_gene,276.7423507,0.530447043,0.180227736,2.943204272,0.00324834,0.016069355,0
KAIKFGHD_01098_gene,235.8015178,0.156321759,0.218933366,0.714015237,0.475217758,0.676022873,0
KAIKFGHD_00112_gene,1.008410458,0.343238331,2.112441504,0.162484183,0.870924583,NA,0
KAIKFGHD_01099_gene,36.21475884,0.447355967,0.357895713,1.249961795,0.211313504,0.404067596,0
KAIKFGHD_01100_gene,10.62179215,-0.052957435,0.623918187,-0.084878812,0.932357737,0.965005082,0
KAIKFGHD_01101_gene,164.5525189,-0.587350563,0.19890965,-2.952851018,0.003148539,0.01575739,0
KAIKFGHD_01102_gene,65.9427664,-1.146893783,0.29766105,-3.853019348,0.00011667,0.000896771,0
KAIKFGHD_01103_gene,662.2775387,0.202855671,0.186133231,1.089841238,0.275783085,0.478686221,0
KAIKFGHD_01104_gene,46.89128124,-0.387558132,0.313356833,-1.236794898,0.216163237,0.409282808,0
KAIKFGHD_01105_gene,487.082429,-1.87175313,0.185598769,-10.08494367,6.44E-24,7.08E-22,0
KAIKFGHD_01106_gene,3098.134151,-1.83162981,0.144576833,-12.6689026,8.79E-37,1.99E-34,0
KAIKFGHD_01107_gene,14.34014766,-0.166155493,0.538640206,-0.308472133,0.757723102,0.868161928,0
KAIKFGHD_01108_gene,45.21662714,-0.598875966,0.32003454,-1.871285415,0.061305531,0.167803499,0
KAIKFGHD_00113_gene,5.711258055,-1.666529381,0.886826626,-1.879205396,0.060216453,0.165702527,0
KAIKFGHD_01109_gene,158.9898033,-0.182666293,0.232007779,-0.787328311,0.431089701,0.636031553,0
KAIKFGHD_01110_gene,41.21355016,-0.030251101,0.3350638,-0.090284601,0.928061057,0.963556977,0
KAIKFGHD_01111_gene,127.4128111,-1.402762572,0.245861257,-5.705504763,1.16E-08,2.19E-07,0
KAIKFGHD_01112_gene,1530.111868,-0.644412619,0.147946243,-4.355721407,1.33E-05,0.000134479,0
KAIKFGHD_01113_gene,111.3146039,0.095149827,0.234853021,0.405146279,0.685369991,0.828019868,0
KAIKFGHD_01114_gene,643.4051076,-0.063289428,0.172900512,-0.36604535,0.714331236,0.843548092,0
KAIKFGHD_01115_gene,78.98277279,0.058508588,0.266342902,0.219673914,0.826125122,0.90666598,0
KAIKFGHD_01116_gene,35.44686911,-1.622225,0.358379095,-4.526561459,6.00E-06,6.64E-05,0
KAIKFGHD_01117_gene,86.14212169,-1.403337594,0.297315286,-4.720031772,2.36E-06,2.84E-05,0
KAIKFGHD_01118_gene,266.8233802,-1.649431997,0.235380018,-7.00752771,2.43E-12,8.19E-11,0
KAIKFGHD_00011_gene,12.88290148,-1.065341894,0.560229112,-1.901618232,0.057221083,0.158803071,0
KAIKFGHD_00114_gene,190.7717328,-0.132616114,0.198297332,-0.66877407,0.50363961,0.69680977,0
KAIKFGHD_01119_gene,13.02560903,-1.243401773,0.600139608,-2.071854211,0.038279039,0.11760659,0
KAIKFGHD_01120_gene,201.5277703,-0.765854529,0.199951139,-3.830208393,0.000128035,0.000970214,0
KAIKFGHD_01121_gene,24.10140274,0.086881844,0.446127687,0.194746587,0.845591339,0.913485077,0
KAIKFGHD_01122_gene,58.39112405,0.675741837,0.299886279,2.25332696,0.024238541,0.082376468,0
KAIKFGHD_01123_gene,23.90781189,0.479721795,0.439115159,1.092473773,0.274624912,0.477255368,0
KAIKFGHD_01124_gene,78.72918214,1.280210596,0.286973933,4.461069279,8.16E-06,8.77E-05,0
KAIKFGHD_01125_gene,4.902851915,-0.114924738,0.859627834,-0.133691271,0.893646708,0.941732366,0
KAIKFGHD_01126_gene,19.685244,-0.543687064,0.541544523,-1.003956353,0.315399652,0.519090218,0
KAIKFGHD_01127_gene,130.7093745,-0.132883432,0.225144096,-0.590215042,0.555046489,0.735432311,0
KAIKFGHD_01128_gene,66.18982487,-0.192854845,0.295350562,-0.652969284,0.513776081,0.702898122,0
KAIKFGHD_00115_gene,32.44270176,0.640081972,0.385308293,1.661220336,0.096669203,0.233585471,0
KAIKFGHD_01129_gene,141.184476,0.080879964,0.225563514,0.358568469,0.719917939,0.846416677,0
KAIKFGHD_01130_gene,2121.019663,0.061408883,0.141607037,0.433657002,0.664537535,0.812486171,0
KAIKFGHD_01131_gene,350.6833021,-0.270117962,0.184785386,-1.461792882,0.143797975,0.311332416,0
KAIKFGHD_01132_gene,51.52706183,-0.763000409,0.313286107,-2.435474768,0.014872262,0.055179179,0
KAIKFGHD_01133_gene,9.685027515,0.172839035,0.639231678,0.270385591,0.786863624,0.885271804,0
KAIKFGHD_01134_gene,178.3224495,0.505011182,0.204668099,2.46746407,0.013607388,0.051406106,0
KAIKFGHD_01135_gene,435.1193314,0.243557671,0.165400417,1.472533595,0.140876842,0.307224679,0
KAIKFGHD_01136_gene,14.58508684,-1.548055042,0.539211385,-2.870961342,0.004092256,0.019182169,0
KAIKFGHD_01137_gene,19.72192115,-0.883701318,0.477246416,-1.851666745,0.064073692,0.173407239,0
KAIKFGHD_01138_gene,0.152341861,-1.479611807,4.080472857,-0.362607928,0.716897787,NA,0
KAIKFGHD_00116_gene,17.4857321,0.563143192,0.496925909,1.133253833,0.257107673,0.457946349,0
KAIKFGHD_01139_gene,0,NA,NA,NA,NA,NA,0
KAIKFGHD_01140_gene,19.89441865,0.978400527,0.491873702,1.989129575,0.046686903,0.136942233,0
KAIKFGHD_01141_gene,131.8122843,0.113217398,0.22376448,0.505966801,0.612879956,0.777929989,0
KAIKFGHD_01142_gene,17.39883485,-0.087984897,0.578912614,-0.151983038,0.879200314,0.933276791,0
KAIKFGHD_01143_gene,50.66834469,-1.740196853,0.323090006,-5.386105484,7.20E-08,1.19E-06,0
KAIKFGHD_01144_gene,26.56106258,-0.724239658,0.442195919,-1.637825285,0.101458145,0.242153525,0
KAIKFGHD_01145_gene,113.4405683,-0.461590565,0.231720261,-1.992016422,0.046369256,0.136404485,0
KAIKFGHD_01146_gene,154.4148756,-0.716219796,0.215674024,-3.320844036,0.000897457,0.005285042,0
KAIKFGHD_01147_gene,8.012491649,-1.291428765,0.721974668,-1.788745261,0.07365585,0.192471291,0
KAIKFGHD_01148_gene,6.532860255,-1.523741433,0.862479912,-1.766697881,0.077278838,0.199068431,0
KAIKFGHD_00117_gene,56.77619851,0.67661924,0.303292413,2.230913835,0.025686837,0.086408505,0
KAIKFGHD_01149_gene,23.75006363,-0.61020543,0.435167243,-1.402231994,0.160845981,0.338336641,0
KAIKFGHD_01150_gene,18.16913795,0.620702079,0.506636912,1.22514184,0.220521783,0.414150264,0
KAIKFGHD_01151_gene,10.30991976,0.320238907,0.64636745,0.495444049,0.620286708,0.78095915,0
KAIKFGHD_01152_gene,4.988269544,0.160938104,0.915690959,0.175755916,0.860485704,0.923579376,0
KAIKFGHD_01153_gene,10.54816479,-0.15956761,0.612046,-0.260711793,0.794314771,0.891369977,0
KAIKFGHD_01154_gene,29.59865774,0.113631155,0.378305379,0.300368858,0.763895816,0.871129292,0
KAIKFGHD_01155_gene,23.57616379,1.128729102,0.467197045,2.415959422,0.01569381,0.057579771,0
KAIKFGHD_01156_gene,27.01593625,-0.449332238,0.396987828,-1.13185394,0.257695846,0.458613063,0
KAIKFGHD_01157_gene,8.652746819,-0.59568755,0.659447456,-0.903313136,0.366359727,0.57180381,0
KAIKFGHD_01158_gene,7.305001174,-1.625086073,0.746979341,-2.175543531,0.02958941,0.096508729,0
KAIKFGHD_00118_gene,29.44657543,-1.127833221,0.448914622,-2.512355724,0.011992813,0.046049397,0
KAIKFGHD_01159_gene,8.253103702,-0.356194442,0.710803552,-0.501115168,0.616290072,0.780110816,0
KAIKFGHD_01160_gene,4.276917351,0.480610457,0.947868637,0.507043317,0.612124426,0.777436086,0
KAIKFGHD_01161_gene,26.30014971,-0.38087902,0.419966407,-0.906927349,0.364445217,0.570201317,0
KAIKFGHD_01162_gene,8.055043358,-0.204246031,0.78677429,-0.25959927,0.7951729,0.891633089,0
KAIKFGHD_01163_gene,37.41172881,-0.249094295,0.340338429,-0.731901761,0.464228531,0.666624087,0
KAIKFGHD_01164_gene,20.10537231,-0.2224917,0.511386841,-0.435075137,0.66350789,0.811491308,0
KAIKFGHD_01165_gene,3.57273595,-0.662087714,1.026590563,-0.644938438,0.518967081,0.707742388,0
KAIKFGHD_01166_gene,1.972538343,-0.371396297,1.543530014,-0.240614885,0.809853613,0.90000883,0
KAIKFGHD_01167_gene,9.071833389,-0.604830411,0.684597357,-0.883483416,0.376975139,0.58306757,0
KAIKFGHD_01168_gene,16.4893289,-0.911649563,0.525352009,-1.735311841,0.082685586,0.208365732,0
KAIKFGHD_00119_gene,33.84877929,0.462957198,0.379743576,1.219131083,0.222794444,0.416368353,0
KAIKFGHD_01169_gene,21.56187517,-1.289382972,0.462010345,-2.790809742,0.005257637,0.023539751,0
KAIKFGHD_01170_gene,9.624050776,0.015844403,0.690664829,0.022940799,0.981697496,0.992808432,0
KAIKFGHD_01171_gene,114.9517398,-0.767657435,0.221750913,-3.461800554,0.000536575,0.003394349,0
KAIKFGHD_01172_gene,21.80551826,0.10653347,0.456746922,0.23324398,0.815571956,0.902939628,0
KAIKFGHD_01173_gene,62.23401563,0.299064949,0.286070387,1.045424352,0.295826887,0.500908613,0
KAIKFGHD_01174_gene,6.314049644,-0.217814569,0.77778552,-0.280044515,0.779443352,0.880878916,0
KAIKFGHD_01175_gene,10.22933856,-0.872084671,0.64029436,-1.362005862,0.173196035,0.354547475,0
KAIKFGHD_01176_gene,91.92674378,-1.305414015,0.252641135,-5.167068352,2.38E-07,3.58E-06,0
KAIKFGHD_01177_gene,28.85086928,-1.230338763,0.403925745,-3.045952824,0.002319442,0.012072922,0
KAIKFGHD_01178_gene,24.30324324,-0.943508183,0.470178352,-2.006702733,0.044781325,0.13323493,0
KAIKFGHD_00120_gene,17.83306939,0.666895416,0.476637623,1.399166545,0.161763046,0.339267338,0
KAIKFGHD_01179_gene,6.348116026,0.451411738,0.851277044,0.530275944,0.595920623,0.763640141,0
KAIKFGHD_01180_gene,10.76799808,-0.23930502,0.606474326,-0.394583925,0.693149979,0.831121124,0
KAIKFGHD_01181_gene,9.111296977,0.736428759,0.667212452,1.103739531,0.269706142,0.47176576,0
KAIKFGHD_01182_gene,19.79955213,0.003053023,0.482662094,0.006325385,0.994953107,0.997863016,0
KAIKFGHD_01183_gene,6.208240073,-0.12836073,0.871449544,-0.147295653,0.882898663,0.935426792,0
KAIKFGHD_01184_gene,31.24618545,-0.139974305,0.38803242,-0.360728376,0.71830251,0.845908695,0
KAIKFGHD_01185_gene,243.5662969,-0.539785971,0.192612293,-2.802448183,0.005071636,0.022801099,0
KAIKFGHD_01186_gene,36.0004657,-0.893018316,0.353080404,-2.529220838,0.011431607,0.044491982,0
KAIKFGHD_01187_gene,17.31871692,-0.695595304,0.498051777,-1.396632512,0.162524108,0.340364209,0
KAIKFGHD_01188_gene,4.307522065,-1.064431113,0.976940254,-1.089555997,0.275908775,0.478710654,0
KAIKFGHD_00121_gene,13.42686994,1.086222682,0.567275568,1.914806037,0.055517244,0.155223899,0
KAIKFGHD_01189_gene,2.794638529,-1.577804722,1.215454676,-1.298118929,0.194246471,0.383658847,0
KAIKFGHD_01190_gene,16.54064849,-0.392482484,0.483640536,-0.811516932,0.417068873,0.625457481,0
KAIKFGHD_01191_gene,37.71169639,0.179851423,0.376063908,0.478246965,0.632474439,0.789480903,0
KAIKFGHD_01192_gene,18.98965957,-0.479392262,0.5103637,-0.939314966,0.347569057,0.554997649,0
KAIKFGHD_01193_gene,6.590117826,-1.313470299,0.851835079,-1.541930277,0.123090538,0.280816657,0
KAIKFGHD_01194_gene,16.44176712,-0.11425859,0.491572242,-0.232434993,0.816200173,0.90316887,0
KAIKFGHD_01195_gene,42.91963382,-0.937113299,0.354306211,-2.64492484,0.008170906,0.034180542,0
KAIKFGHD_01196_gene,15.87535534,-1.012193245,0.516216695,-1.960791379,0.049903364,0.143841081,0
KAIKFGHD_01197_gene,8.036926615,-1.013690126,0.72053668,-1.4068543,0.159470597,0.336433542,0
KAIKFGHD_01198_gene,44.62228649,-1.121519183,0.340484212,-3.293894821,0.000988095,0.005781634,0
KAIKFGHD_00122_gene,157.0728188,-0.207539592,0.210287923,-0.986930629,0.323676648,0.530068401,0
KAIKFGHD_01199_gene,0.602695807,-2.973047362,2.50585795,-1.186438905,0.235449015,NA,0
KAIKFGHD_01200_gene,11.92036916,0.387233486,0.597117982,0.648504145,0.516658931,0.705716609,0
KAIKFGHD_01201_gene,9.805397422,-0.444035178,0.623234086,-0.712469341,0.47617419,0.676975215,0
KAIKFGHD_01202_gene,1.632100695,-2.302246132,1.69592235,-1.357518598,0.174616488,0.35611405,0
KAIKFGHD_01203_gene,45.40541999,-0.898348519,0.314090811,-2.860155369,0.004234335,0.019718852,0
KAIKFGHD_01204_gene,18.35286865,-0.475104174,0.504227831,-0.942241076,0.346069228,0.553220619,0
KAIKFGHD_01205_gene,71.71114617,-1.051378763,0.277616234,-3.787165999,0.000152375,0.001128735,0
KAIKFGHD_01206_gene,35.55060685,-1.436319983,0.368683144,-3.895811363,9.79E-05,0.000774477,0
KAIKFGHD_01207_gene,7.163518559,-0.927479207,0.729171963,-1.271962246,0.203386534,0.39553524,0
KAIKFGHD_01208_gene,33.52473935,-0.612860692,0.360382592,-1.700583504,0.089021224,0.219811186,0
KAIKFGHD_00123_gene,100.9649175,1.207374299,0.282536727,4.273335762,1.93E-05,0.000182821,0
KAIKFGHD_01209_gene,2.307984547,-2.165679776,1.423108207,-1.521795577,0.12806031,0.288927233,0
KAIKFGHD_01210_gene,10.77543786,-0.566630048,0.681999481,-0.83083648,0.406066011,0.612598354,0
KAIKFGHD_01211_gene,7.627520469,-0.379334831,0.711096815,-0.533450331,0.593721885,0.761656932,0
KAIKFGHD_01212_gene,74.40299031,0.086302159,0.282944317,0.305014639,0.760355003,0.869643362,0
KAIKFGHD_01213_gene,16.21595271,0.013141685,0.524518706,0.025054751,0.980011293,0.992273001,0
KAIKFGHD_01214_gene,2.963426575,3.692460284,1.539509476,2.398465448,0.01646393,0.059539456,0
KAIKFGHD_01215_gene,32.6913155,-0.10907769,0.395658328,-0.275686576,0.782788807,0.882128532,0
KAIKFGHD_01216_gene,25.54467056,-0.2767109,0.419042523,-0.660340862,0.509035114,0.700658409,0
KAIKFGHD_01217_gene,91.57881414,-0.396106087,0.247911602,-1.59777148,0.110093844,0.257185456,0
KAIKFGHD_01218_gene,358.8395125,0.437314739,0.169567788,2.57899654,0.009908778,0.039460442,0
KAIKFGHD_00012_gene,29.94083325,-0.9287317,0.389274732,-2.385800113,0.017042011,0.061268387,0
KAIKFGHD_00124_gene,19.57226383,1.156473095,0.479961103,2.409514204,0.015973774,0.058258093,0
KAIKFGHD_01219_gene,57.73600321,-0.524598026,0.296792205,-1.767559987,0.077134492,0.19887356,0
KAIKFGHD_01220_gene,42.7346182,-0.400281786,0.325037354,-1.231494723,0.218137889,0.411808349,0
KAIKFGHD_01221_gene,77.606779,-0.42424069,0.28666047,-1.479941375,0.138888893,0.305171343,0
KAIKFGHD_01222_gene,58.7118395,0.258870365,0.299950229,0.863044399,0.388113056,0.594506035,0
KAIKFGHD_01223_gene,105.3534878,-0.648984761,0.232674291,-2.789241386,0.005283167,0.02360365,0
KAIKFGHD_01224_gene,21.20685583,-0.47885979,0.45801722,-1.045506084,0.29578913,0.500908613,0
KAIKFGHD_01225_gene,11.63032066,-0.719930594,0.579504312,-1.242321377,0.214118011,0.407196911,0
KAIKFGHD_01226_gene,10.52439334,-0.560168092,0.610816661,-0.917080569,0.359100422,0.566243276,0
KAIKFGHD_01227_gene,7.596003564,-0.794001212,0.717965912,-1.105903775,0.268768171,0.470700973,0
KAIKFGHD_01228_gene,2.053946899,-0.584423218,1.439382662,-0.406023522,0.684725317,0.827497009,0
KAIKFGHD_00125_gene,6.045347383,1.787141843,0.860343409,2.077242441,0.037779189,0.116432443,0
KAIKFGHD_01229_gene,9.512192971,-0.01350356,0.693804067,-0.019463074,0.984471694,0.993973422,0
KAIKFGHD_01230_gene,12.45551929,-0.737650197,0.559398155,-1.318649678,0.187286257,0.374659868,0
KAIKFGHD_01231_gene,187.9098628,-0.85984249,0.198708034,-4.32716521,1.51E-05,0.000149424,0
KAIKFGHD_01232_gene,49.50538189,0.138082156,0.341540663,0.404291994,0.685998012,0.828019868,0
KAIKFGHD_01233_gene,0.289525471,-0.517844856,3.542121967,-0.146196224,0.883766486,NA,0
KAIKFGHD_01234_gene,8.387610375,-1.72456244,0.784804232,-2.197442839,0.027988835,0.091987825,0
KAIKFGHD_01235_gene,60.00350167,-0.181715406,0.305697056,-0.594429691,0.552224755,0.733052298,0
KAIKFGHD_01236_gene,280.101221,0.288479877,0.274447537,1.05112941,0.293199158,0.498491386,0
KAIKFGHD_01237_gene,17038.3355,-2.065876234,0.138106436,-14.95858043,1.37E-50,4.89E-48,0
KAIKFGHD_01238_gene,1.683182337,-1.042341393,1.463617238,-0.712168022,0.476360737,0.676975215,0
KAIKFGHD_00126_gene,63.39463156,0.2905541,0.300068207,0.968293519,0.3328978,0.539132825,0
KAIKFGHD_01239_gene,11.03583308,0.584708801,0.605412113,0.965802943,0.334142796,0.539788494,0
KAIKFGHD_01240_gene,48.93172722,-0.56239814,0.317816893,-1.769566541,0.076799377,0.198429233,0
KAIKFGHD_01241_gene,33.03007231,-0.13389278,0.355972952,-0.376131892,0.706818846,0.840228944,0
KAIKFGHD_01242_gene,60.59651892,0.475336747,0.308825089,1.539177883,0.123760876,0.282045906,0
KAIKFGHD_01243_gene,0,NA,NA,NA,NA,NA,0
KAIKFGHD_01244_gene,3.54480162,0.115798039,1.082489122,0.106973859,0.914809718,0.956382902,0
KAIKFGHD_01245_gene,18.84288887,0.014694799,0.478257746,0.030725689,0.975488304,0.990264932,0
KAIKFGHD_01246_gene,71.5284683,-1.257033583,0.291101038,-4.318203712,1.57E-05,0.000154743,0
KAIKFGHD_01247_gene,1.788275631,-2.517363537,1.703994661,-1.477330648,0.139587027,0.306078097,0
KAIKFGHD_01248_gene,155.9710851,-0.460802544,0.210223459,-2.191965381,0.028382006,0.093137281,0
