Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Marker
HAAAELCE_01476_gene,704.1121466,0.423107877,0.214313532,1.974247139,0.048353648,0.140776444,0
HAAAELCE_01477_gene,166.3411863,-0.296329616,0.273282918,-1.084332745,0.278217292,0.477983022,0
HAAAELCE_01478_gene,65.73638363,-0.686150252,0.307238398,-2.233282872,0.025530296,0.086617846,0
HAAAELCE_01479_gene,66.75332349,-1.226972475,0.29808761,-4.116147174,3.85E-05,0.000383176,0
HAAAELCE_01480_gene,3.622202529,0.703269523,1.117010101,0.629599967,0.528956345,0.708183125,0
HAAAELCE_01481_gene,72.43278048,0.175831982,0.308209958,0.570494161,0.568342581,0.737482616,0
HAAAELCE_01482_gene,241.3127052,-0.779447717,0.324873295,-2.399236036,0.01642932,0.061904334,0
HAAAELCE_01483_gene,35.25107012,-0.610651108,0.45212206,-1.350633296,0.176812929,0.351841157,0
HAAAELCE_01484_gene,16.70871861,-0.856620129,0.529527336,-1.617707095,0.105725736,0.247921013,0
HAAAELCE_00146_gene,196.8738614,0.392942444,0.223158241,1.760824255,0.078268153,0.200111258,0
HAAAELCE_01485_gene,77.87476556,0.014397127,0.345959632,0.041615049,0.966805576,0.984855194,0
HAAAELCE_01486_gene,1617.970419,-0.408029331,0.20910734,-1.951291288,0.051022405,0.145552287,0
HAAAELCE_01487_gene,1137.468467,-0.213557273,0.1722434,-1.239857512,0.215028101,0.405242444,0
HAAAELCE_01488_gene,313.1066539,-0.518329419,0.279364479,-1.855387701,0.063540882,0.171520039,0
HAAAELCE_01489_gene,128.0666364,-0.547524912,0.325425388,-1.682489847,0.092473892,0.224672484,0
HAAAELCE_01490_gene,768.9712504,3.536187778,0.214596566,16.47830551,5.25E-61,1.45E-58,0
HAAAELCE_01491_gene,267.6902824,0.601771845,0.201782269,2.982283073,0.002861073,0.01537792,0
HAAAELCE_01492_gene,305.4285779,0.741953167,0.221309155,3.352564274,0.000800666,0.005396433,0
HAAAELCE_01493_gene,127.0009205,-0.046620546,0.234067847,-0.199175354,0.842125578,0.915065589,0
HAAAELCE_01494_gene,1524.353562,0.26004677,0.1916091,1.357173377,0.174726128,0.349325688,0
HAAAELCE_00147_gene,395.4854207,-0.289140307,0.230890858,-1.252281314,0.210467375,0.400199763,0
HAAAELCE_01495_gene,256.9041252,-0.314814497,0.221821015,-1.419227554,0.155832685,0.321448588,0
HAAAELCE_01496_gene,112.2638855,0.338684556,0.264168925,1.282075686,0.199816097,0.386740833,0
HAAAELCE_01497_gene,89.71994575,0.059125621,0.323920691,0.182531165,0.855165899,0.923237974,0
HAAAELCE_01498_gene,421.5880488,-0.681095485,0.230190701,-2.958831444,0.00308808,0.016265457,0
HAAAELCE_01499_gene,201.7356892,-0.347739113,0.240343817,-1.446840269,0.147941666,0.310981719,0
HAAAELCE_01500_gene,522.5852454,0.625398231,0.260382586,2.401843534,0.016312684,0.061633139,0
HAAAELCE_01501_gene,75.65775306,-0.323425791,0.315328907,-1.025677581,0.305043585,0.50794588,0
HAAAELCE_01502_gene,148.5471409,0.413484005,0.280838078,1.472321732,0.140934017,0.30161844,0
HAAAELCE_01503_gene,202.1041511,0.137056695,0.231187946,0.592836684,0.553290455,0.728048465,0
HAAAELCE_01504_gene,482.58242,0.113593324,0.193903417,0.585824253,0.557993624,0.731419232,0
HAAAELCE_00148_gene,552.413722,0.303892746,0.229424049,1.324589763,0.185307253,0.364929018,0
HAAAELCE_01505_gene,599.6600368,-0.388618631,0.21985734,-1.767594525,0.077128714,0.197747562,0
HAAAELCE_01506_gene,85.48636427,-0.259855183,0.307537737,-0.84495381,0.398136629,0.596533006,0
HAAAELCE_01507_gene,245.334102,-0.495170939,0.204665104,-2.41942045,0.01554526,0.059507516,0
HAAAELCE_01508_gene,16.4528863,0.564952364,0.563791371,1.00205926,0.316314973,0.517854123,0
HAAAELCE_01509_gene,4.06958847,0.812233966,0.94863234,0.856215767,0.391878443,0.590706992,0
HAAAELCE_01510_gene,267.0746731,-0.061077649,0.214750942,-0.284411554,0.776095006,0.878417968,0
HAAAELCE_01511_gene,33.55378978,-0.457311859,0.392241547,-1.16589347,0.243657519,0.439395461,0
HAAAELCE_01512_gene,64.55995746,-0.363148566,0.322888188,-1.124688295,0.260721144,0.458848336,0
HAAAELCE_01513_gene,47.48639393,0.864180028,0.354934294,2.434760579,0.014901646,0.05748224,0
HAAAELCE_01514_gene,880.8374004,1.735381909,0.260554206,6.660348871,2.73E-11,8.67E-10,0
HAAAELCE_00149_gene,26.27281938,-0.793727836,0.67246308,-1.180329241,0.237869293,0.433764239,0
HAAAELCE_01515_gene,464.8337402,1.566348116,0.346308683,4.522982504,6.10E-06,7.67E-05,0
HAAAELCE_01516_gene,289.144187,1.699134711,0.248503952,6.837455477,8.06E-12,2.78E-10,0
HAAAELCE_01517_gene,304.8629355,1.347237496,0.209295028,6.437025816,1.22E-10,3.70E-09,0
HAAAELCE_01518_gene,65.80190473,-0.035047685,0.301723669,-0.116158224,0.907527145,0.951481451,0
HAAAELCE_01519_gene,27.57819677,-0.079825375,0.441841632,-0.180665127,0.856630433,0.923677857,0
HAAAELCE_01520_gene,99.90491475,-0.640785802,0.24763502,-2.587621907,0.009664099,0.040909377,0
HAAAELCE_01521_gene,82.1296491,-0.587286137,0.271978443,-2.159311345,0.030826021,0.100082158,0
HAAAELCE_01522_gene,51.55774478,-1.239848377,0.339150021,-3.65575203,0.000256429,0.001985258,0
HAAAELCE_01523_gene,68.65359439,-0.690232702,0.303731945,-2.272506115,0.023055959,0.080093703,0
HAAAELCE_01524_gene,161.91233,1.876151439,0.303814016,6.175328782,6.60E-10,1.79E-08,0
HAAAELCE_00150_gene,58.35205409,0.188719095,0.489367175,0.385639054,0.699764005,0.834275876,0
HAAAELCE_01525_gene,3.636994959,0.546891692,1.150774704,0.475237846,0.634617454,0.785903644,0
HAAAELCE_01526_gene,553.3238484,3.092265695,0.221104461,13.98554187,1.91E-44,3.20E-42,0
HAAAELCE_01527_gene,285.2819588,0.228276926,0.238705486,0.956312025,0.338914616,0.541792263,0
HAAAELCE_01528_gene,0.31610624,-0.26380034,3.657445494,-0.072126937,0.94250089,NA,0
HAAAELCE_01529_gene,41.69828802,0.009316403,0.376970579,0.024713873,0.98028319,0.989243731,0
HAAAELCE_01530_gene,567.5480222,-1.105188163,0.428159476,-2.581253539,0.009844225,0.0415127,0
HAAAELCE_01531_gene,8513.531936,-1.509467986,0.451037983,-3.346653815,0.000817933,0.005492688,0
HAAAELCE_01532_gene,945.924851,-0.0381574,0.176373747,-0.216343989,0.828719623,0.909268996,0
HAAAELCE_01533_gene,174.2744661,-0.519751363,0.274937488,-1.890434683,0.058699849,0.161768928,0
HAAAELCE_01534_gene,560.4586819,0.403750243,0.212118569,1.903417724,0.05698606,0.158231363,0
HAAAELCE_00151_gene,26.19905411,-2.528700358,0.723529837,-3.494949662,0.000474151,0.003425804,0
HAAAELCE_01535_gene,227.5412574,-0.350771666,0.256914843,-1.365322698,0.172151648,0.345932689,0
HAAAELCE_01536_gene,101.1072517,-0.432378878,0.278793613,-1.550892334,0.120927488,0.271902132,0
HAAAELCE_01537_gene,57.9535686,-0.494421209,0.303965449,-1.626570421,0.103828366,0.244928452,0
HAAAELCE_01538_gene,34.59936802,-0.635317814,0.480187764,-1.323061232,0.185815016,0.365537736,0
HAAAELCE_01539_gene,458.7380708,-0.330643546,0.232879929,-1.419802675,0.155665136,0.321343138,0
HAAAELCE_01540_gene,147.0125458,-0.130793146,0.219864915,-0.594879572,0.551923973,0.726596788,0
HAAAELCE_01541_gene,706.5114538,-0.224767073,0.266018909,-0.844928934,0.398150519,0.596533006,0
HAAAELCE_01542_gene,364.4906837,-0.153436573,0.224846521,-0.682405811,0.494982382,0.68224549,0
HAAAELCE_01543_gene,843.9507295,0.019436595,0.230299967,0.084396862,0.932740902,0.964862662,0
HAAAELCE_01544_gene,455.6751862,0.646031994,0.21223147,3.043997171,0.002334573,0.013030177,0
HAAAELCE_00015_gene,475.7364018,-1.268869753,0.285784734,-4.439949376,9.00E-06,0.000108448,0
HAAAELCE_00152_gene,63.54742915,-1.001355105,0.655814632,-1.52688741,0.126789011,0.281639975,0
HAAAELCE_01545_gene,467.4670488,0.850600989,0.226032701,3.763176673,0.000167769,0.001386351,0
HAAAELCE_01546_gene,71.59034552,-0.368988774,0.315578858,-1.169244277,0.242305227,0.437958366,0
HAAAELCE_01547_gene,16.50133835,-0.642194108,0.73508493,-0.873632531,0.382318404,0.580257793,0
HAAAELCE_01548_gene,23.98017469,-1.051635282,0.450513118,-2.334305572,0.019579727,0.070640584,0
HAAAELCE_01549_gene,51.9724941,-0.393607001,0.391244525,-1.00603836,0.314397118,0.517224038,0
HAAAELCE_01550_gene,389.1967696,0.244701936,0.193079373,1.267364462,0.205025001,0.394133244,0
HAAAELCE_01551_gene,99.23343235,-0.154765283,0.283646223,-0.545627864,0.585321767,0.750517109,0
HAAAELCE_01552_gene,195.1499437,0.355041618,0.220671468,1.608914927,0.107634945,0.251486516,0
HAAAELCE_01553_gene,105.3084436,-1.516025532,0.421527255,-3.596506543,0.000322519,0.002435441,0
HAAAELCE_01554_gene,71.04277275,-0.713287374,0.349453057,-2.041153627,0.041235559,0.12493597,0
HAAAELCE_00153_gene,82.29288358,-1.28321137,1.265437595,-1.014045556,0.310561015,0.513570043,0
HAAAELCE_01555_gene,77.11399534,-0.505409901,0.40652176,-1.243254239,0.213774161,0.403568184,0
HAAAELCE_01556_gene,829.1541235,-0.384174782,0.238903045,-1.608078211,0.107818051,0.251636496,0
HAAAELCE_01557_gene,680.0102833,-0.686962969,0.215444425,-3.188585496,0.001429707,0.008720424,0
HAAAELCE_01558_gene,55.78230471,-0.922262944,0.362180463,-2.546418262,0.01088347,0.044933996,0
HAAAELCE_01559_gene,302.7719367,-1.166552272,0.207033428,-5.634608306,1.75E-08,3.71E-07,0
HAAAELCE_01560_gene,190.5394086,-0.288563937,0.264828014,-1.08962769,0.275877181,0.475294019,0
HAAAELCE_01561_gene,233.2822026,-0.316353999,0.268319639,-1.179019173,0.238390541,0.434327304,0
HAAAELCE_01562_gene,101.0902155,-0.307869234,0.326680744,-0.942416228,0.345979582,0.547414056,0
HAAAELCE_01563_gene,633.708699,-2.247974473,0.267852192,-8.39259317,4.76E-17,2.55E-15,0
HAAAELCE_01564_gene,262.8253591,-1.969629702,0.222369723,-8.857454482,8.19E-19,5.08E-17,0
HAAAELCE_00154_gene,5.860890554,0.006290645,0.82113565,0.007660908,0.993887539,0.995872067,0
HAAAELCE_01565_gene,1144.651439,-0.335704268,0.195086636,-1.720795826,0.08528788,0.212930392,0
HAAAELCE_01566_gene,665.8421408,-1.184224743,0.188334111,-6.28789303,3.22E-10,9.35E-09,0
HAAAELCE_01567_gene,147.0632731,-1.346851604,0.27739769,-4.855309377,1.20E-06,1.80E-05,0
HAAAELCE_01568_gene,86.56731298,-2.207725332,0.349689235,-6.313392322,2.73E-10,8.05E-09,0
HAAAELCE_01569_gene,451.9257104,-3.006963989,0.249690227,-12.04277806,2.12E-33,2.66E-31,0
HAAAELCE_01570_gene,29.10918701,-3.265880322,0.516499452,-6.323105103,2.56E-10,7.61E-09,0
HAAAELCE_01571_gene,34.64858379,-2.300163188,0.460228485,-4.997872278,5.80E-07,9.25E-06,0
HAAAELCE_01572_gene,40.08440361,0.405157636,0.415620311,0.974826363,0.329646398,0.532839858,0
HAAAELCE_01573_gene,85.05694591,-0.336598404,0.28140228,-1.196146683,0.231639323,0.425932399,0
HAAAELCE_01574_gene,178.4671893,0.440262197,0.382563519,1.150821172,0.249805813,0.446917447,0
HAAAELCE_00155_gene,294.1897781,-1.5489081,0.948753448,-1.632571774,0.102559092,0.242867713,0
HAAAELCE_01575_gene,17.91517594,0.047950914,0.521376674,0.091969811,0.926722025,0.96116775,0
HAAAELCE_01576_gene,51.38813798,-0.974662487,0.365011366,-2.670225032,0.007580043,0.03377065,0
HAAAELCE_01577_gene,102.8976084,0.352427681,0.255921486,1.377092977,0.168483504,0.3409197,0
HAAAELCE_01578_gene,512.6957073,4.620487307,0.76865385,6.011141822,1.84E-09,4.64E-08,0
HAAAELCE_01579_gene,454.6789829,-0.283602743,0.267625357,-1.059700568,0.289280844,0.49193785,0
HAAAELCE_01580_gene,87.66517596,1.170279508,0.315442298,3.709963808,0.000207289,0.001672858,0
HAAAELCE_01581_gene,410.0624015,0.303317842,0.213215705,1.422586776,0.15485598,0.320491707,0
HAAAELCE_01582_gene,645.8946442,-0.24104243,0.180717003,-1.333811578,0.182265616,0.360999712,0
HAAAELCE_01583_gene,48.83251028,-1.503911052,0.343650082,-4.376286022,1.21E-05,0.000139993,0
HAAAELCE_01584_gene,37.95185668,0.28552094,0.379232159,0.752892214,0.451514687,0.64505967,0
HAAAELCE_00156_gene,29.59253219,0.281070214,0.451704975,0.622242901,0.53378216,0.711776121,0
HAAAELCE_01585_gene,647.24534,0.133982737,0.234276331,0.571900444,0.567389424,0.737285692,0
HAAAELCE_01587_gene,142.0034341,-0.749764232,0.313221067,-2.393722232,0.016678374,0.062586421,0
HAAAELCE_01588_gene,145.3920403,0.312670535,0.222424127,1.405740193,0.159801287,0.327675745,0
HAAAELCE_01589_gene,1179.176328,-1.55659954,0.301745709,-5.158646816,2.49E-07,4.32E-06,0
HAAAELCE_01590_gene,44.7871895,0.036524996,0.364704224,0.100149637,0.920225529,0.958242769,0
HAAAELCE_01591_gene,21.7755915,-1.546183206,0.531142726,-2.911050325,0.00360216,0.018494937,0
HAAAELCE_01592_gene,71.99831435,-0.290804738,0.303861001,-0.95703212,0.338551043,0.541524705,0
HAAAELCE_01593_gene,114.9867475,-0.676319976,0.25160958,-2.687973867,0.007188702,0.032419638,0
HAAAELCE_01594_gene,99.72284662,-0.475380037,0.339216586,-1.401405638,0.161092807,0.329711641,0
HAAAELCE_01595_gene,94.15226148,-0.284635128,0.295188496,-0.964248713,0.334921247,0.538370787,0
HAAAELCE_00157_gene,316.3814801,-0.148260904,0.329772971,-0.449584767,0.653009874,0.800491784,0
HAAAELCE_01596_gene,24.99381918,-0.572271776,0.437584816,-1.307796237,0.190942431,0.373741381,0
HAAAELCE_01597_gene,43.94317606,-0.792028033,0.358609896,-2.208606178,0.027202045,0.091003206,0
HAAAELCE_01598_gene,180.1670706,-0.807885355,0.317890965,-2.541391375,0.011041225,0.04536236,0
HAAAELCE_01599_gene,124.3504466,-0.090106227,0.281382915,-0.320226362,0.748796741,0.860989383,0
HAAAELCE_01600_gene,11.24381858,-0.555937401,0.710371732,-0.782600682,0.433861641,0.62957591,0
HAAAELCE_01601_gene,127.7000803,-0.008062618,0.278670656,-0.028932427,0.976918484,0.988559126,0
HAAAELCE_01602_gene,50.30971764,-0.169950664,0.315385473,-0.538866495,0.589978978,0.753976407,0
HAAAELCE_01603_gene,1349.505076,-0.077552902,0.176306947,-0.439874339,0.660028122,0.805161378,0
HAAAELCE_01604_gene,123.2151068,-0.089477259,0.233657139,-0.382942543,0.701762366,0.835720418,0
HAAAELCE_01605_gene,84.49244599,0.248929338,0.260392885,0.955975959,0.339084381,0.541906711,0
HAAAELCE_00158_gene,111.0412916,0.249392578,0.263841144,0.945237628,0.344537573,0.545880426,0
HAAAELCE_01606_gene,335.7422496,-0.26574185,0.204027,-1.30248374,0.192751073,0.375966757,0
HAAAELCE_01607_gene,205.1364545,-0.309476029,0.2135047,-1.449504527,0.147196737,0.310483561,0
HAAAELCE_01608_gene,289.0256528,-0.597345646,0.217215183,-2.750017918,0.005959201,0.028055099,0
HAAAELCE_01609_gene,330.4490733,-0.715336291,0.249588862,-2.866058547,0.004156174,0.020780869,0
HAAAELCE_01610_gene,135.5209699,-0.296082845,0.29104128,-1.01732251,0.309000032,0.512216268,0
HAAAELCE_01611_gene,307.9695322,-0.810117003,0.195461358,-4.144640213,3.40E-05,0.000347268,0
HAAAELCE_01612_gene,1.937414877,-1.737574156,1.511484193,-1.149581427,0.250316311,NA,0
HAAAELCE_01613_gene,189.1856784,-0.96566798,0.228272201,-4.230335423,2.33E-05,0.000248659,0
HAAAELCE_01614_gene,728.3854304,3.920786896,0.274180669,14.30001212,2.19E-46,4.16E-44,0
HAAAELCE_01615_gene,1288.465563,4.610279149,0.242357632,19.02262832,1.11E-80,6.12E-78,0
HAAAELCE_00159_gene,275.0767074,-0.194194977,0.256818077,-0.756157742,0.449554625,0.643841929,0
HAAAELCE_01616_gene,790.4326561,4.80105208,0.269014874,17.84679042,3.06E-71,1.30E-68,0
HAAAELCE_01617_gene,88.95342496,-0.221083579,0.363414415,-0.608351156,0.542954599,0.718955195,0
HAAAELCE_01618_gene,45.63776975,0.247026787,0.367004703,0.673088888,0.500890743,0.68744826,0
HAAAELCE_01619_gene,39.74217257,0.011426224,0.343651781,0.033249424,0.973475685,0.987247067,0
HAAAELCE_01620_gene,49.38716044,0.013570171,0.33154446,0.040930169,0.967351566,0.984955931,0
HAAAELCE_01621_gene,41.94251245,-0.914422966,0.413527103,-2.211276985,0.027016662,0.090657735,0
HAAAELCE_01622_gene,35.34973532,-0.489565058,0.361215318,-1.35532751,0.175313234,0.349926539,0
HAAAELCE_01623_gene,14.73883719,-1.046950659,0.545577586,-1.918976671,0.054987286,0.154017022,0
HAAAELCE_01624_gene,9.042345374,-0.792568527,0.741358627,-1.069075745,0.28503554,0.486433911,0
HAAAELCE_01625_gene,83.875946,-1.202643382,0.279377514,-4.304725043,1.67E-05,0.000185323,0
HAAAELCE_00160_gene,124.2912336,-0.403985084,0.264714237,-1.526117707,0.126980553,0.281820043,0
HAAAELCE_01626_gene,75.27213366,-1.194190034,0.276197046,-4.323688659,1.53E-05,0.000173395,0
HAAAELCE_01627_gene,103.2762921,0.359291484,0.250485008,1.434383184,0.151462944,0.315510658,0
HAAAELCE_01628_gene,58.94219746,-0.497338973,0.346441851,-1.435562626,0.151126836,0.31522744,0
HAAAELCE_01629_gene,0.891107067,-2.158056724,2.123325698,-1.0163569,0.309459462,NA,0
HAAAELCE_01630_gene,34.91271101,-1.592180231,0.573568118,-2.77592178,0.005504545,0.026307436,0
HAAAELCE_01631_gene,64.59341233,-0.718967895,0.429876399,-1.672499108,0.094425944,0.228309772,0
HAAAELCE_01632_gene,310.8307691,-0.007860969,0.2407899,-0.03264659,0.973956417,0.987466917,0
HAAAELCE_01633_gene,549.2630258,0.346127684,0.182437167,1.897243248,0.057795841,0.159676198,0
HAAAELCE_01634_gene,2507.354612,1.666279473,0.200243598,8.321262154,8.70E-17,4.49E-15,0
HAAAELCE_01635_gene,41.74667846,-0.492592397,0.348695055,-1.412673882,0.157751634,0.324678979,0
HAAAELCE_00161_gene,145.1941165,-0.244855795,0.287532339,-0.851576541,0.394449165,0.592962797,0
HAAAELCE_01636_gene,34.15504106,-0.378333723,0.411708292,-0.918936369,0.358128856,0.559861592,0
HAAAELCE_01637_gene,872.1491917,-0.276109962,0.194288598,-1.421133122,0.155278063,0.320784021,0
HAAAELCE_01638_gene,517.8524982,3.633393031,0.408703302,8.890050594,6.11E-19,3.88E-17,0
HAAAELCE_01639_gene,260.5761016,-0.208815028,0.27627603,-0.755820287,0.449756952,0.643841929,0
HAAAELCE_01640_gene,944.6408356,-1.354390409,0.28999885,-4.670330279,3.01E-06,4.12E-05,0
HAAAELCE_01641_gene,111.2856747,-0.044193386,0.264165169,-0.167294523,0.867138314,0.927996024,0
HAAAELCE_01642_gene,58.09120276,-0.519524319,0.302843239,-1.715489244,0.086255566,0.214957437,0
HAAAELCE_01643_gene,2.757512739,0.806689371,1.485573865,0.543015322,0.587119253,0.75177413,0
HAAAELCE_01644_gene,39.82848859,0.380436852,0.36642122,1.038250055,0.299153655,0.501923457,0
HAAAELCE_01645_gene,286.3283333,-1.077943441,0.238615446,-4.517492305,6.26E-06,7.83E-05,0
HAAAELCE_00016_gene,130.0909329,1.277179787,0.324413789,3.936885016,8.25E-05,0.000747747,0
HAAAELCE_00162_gene,325.3009123,0.294783998,0.24918867,1.182975125,0.236819006,0.433148083,0
HAAAELCE_01646_gene,49.98401226,-1.226400373,0.378460825,-3.240494896,0.001193224,0.007476273,0
HAAAELCE_01647_gene,436.6279014,0.461869889,0.317785565,1.4534011,0.146112421,0.308782759,0
HAAAELCE_01648_gene,394.8980596,0.58780249,0.395884126,1.484784186,0.137601002,0.297282792,0
HAAAELCE_01649_gene,996.053264,-0.083481584,0.204635365,-0.407952867,0.683308279,0.821756361,0
HAAAELCE_01650_gene,91.507185,-0.402968058,0.326876885,-1.232782361,0.217656974,0.408440332,0
HAAAELCE_01651_gene,335.6665324,0.393443416,0.192738693,2.041330724,0.041217965,0.12493597,0
HAAAELCE_01652_gene,250.0483272,-0.78482351,0.232353876,-3.377707848,0.000730927,0.004999649,0
HAAAELCE_01654_gene,239.2221925,-0.737827425,0.250360131,-2.947064387,0.003208064,0.016801246,0
HAAAELCE_01655_gene,83.36844108,-0.571526775,0.269464461,-2.120972731,0.033924097,0.107508009,0
HAAAELCE_01656_gene,147.8350363,-0.815791713,0.231204737,-3.52843858,0.000418019,0.003056244,0
HAAAELCE_00163_gene,527.0336591,0.456736951,0.245570491,1.859901605,0.062899448,0.170509153,0
HAAAELCE_01657_gene,167.306844,-0.624401481,0.236021401,-2.645529079,0.008156328,0.035817763,0
HAAAELCE_01658_gene,584.4232132,-0.761453491,0.178148348,-4.274266353,1.92E-05,0.000208377,0
HAAAELCE_01659_gene,497.517362,-0.989051999,0.213517936,-4.632172915,3.62E-06,4.85E-05,0
HAAAELCE_01661_gene,35.81347174,-1.032557247,0.38988982,-2.648330876,0.008089031,0.035607219,0
HAAAELCE_01662_gene,48.45476327,-0.384063826,0.332568894,-1.154839892,0.248155998,0.44518073,0
HAAAELCE_01663_gene,39.04904937,-0.268888262,0.383622495,-0.700918913,0.48335362,0.67223784,0
HAAAELCE_01664_gene,73.20661088,-0.249325171,0.296707976,-0.840304918,0.400737444,0.598342086,0
HAAAELCE_01665_gene,10.46233979,-1.15453345,0.708289758,-1.630029852,0.103095188,0.243460848,0
HAAAELCE_01666_gene,44.56467945,-0.834122678,0.341127366,-2.445194261,0.014477414,0.056278398,0
HAAAELCE_01667_gene,0.32476087,1.67950955,4.030558055,0.416694048,0.676902209,NA,0
HAAAELCE_00164_gene,900.4091,0.501455513,0.180931102,2.771527431,0.005579397,0.026550234,0
HAAAELCE_01668_gene,6.563220282,-0.108565722,0.74607859,-0.145515128,0.884304172,0.93925374,0
HAAAELCE_01669_gene,42.44902627,-0.508875077,0.334443792,-1.521556356,0.12812028,0.283342928,0
HAAAELCE_01670_gene,485.2882159,-0.431816844,0.21912625,-1.970630378,0.048766169,0.141455205,0
HAAAELCE_01671_gene,41.5156706,0.101932625,0.360749091,0.282558231,0.777515503,0.879304564,0
HAAAELCE_01672_gene,54.33470244,-0.538695216,0.348240865,-1.546904086,0.121886376,0.273168004,0
HAAAELCE_01673_gene,106.3854968,-0.732818258,0.259862663,-2.820021355,0.004802045,0.023437038,0
HAAAELCE_01674_gene,68.79064894,-0.96945342,0.30307168,-3.198759521,0.001380202,0.008474658,0
HAAAELCE_01675_gene,171.6088564,-0.98737839,0.216888515,-4.552469678,5.30E-06,6.74E-05,0
HAAAELCE_01676_gene,341.4615104,-1.043173464,0.249706867,-4.177592208,2.95E-05,0.000304542,0
HAAAELCE_01677_gene,97.36768199,-0.854107453,0.260605472,-3.277396467,0.001047691,0.006685846,0
HAAAELCE_00165_gene,617.471763,-0.282839009,0.205807134,-1.374291566,0.169351184,0.341673441,0
HAAAELCE_01678_gene,162.0336965,-0.587387868,0.309145293,-1.900038206,0.057428106,0.158975038,0
HAAAELCE_01679_gene,138.8049747,-0.043792121,0.234275539,-0.186925707,0.851718883,0.920957538,0
HAAAELCE_01680_gene,382.3167006,-0.920170055,0.203692222,-4.517453086,6.26E-06,7.83E-05,0
HAAAELCE_01681_gene,89.64182329,-0.220721333,0.273573012,-0.806809602,0.419776186,0.616847455,0
HAAAELCE_01682_gene,118.2292625,-0.607205851,0.242010345,-2.50900783,0.01210708,0.048817445,0
HAAAELCE_01683_gene,79.07575291,-0.232735068,0.29740631,-0.782549194,0.433891886,0.62957591,0
HAAAELCE_01684_gene,21.16685489,-0.697617489,0.515125204,-1.354267825,0.175650947,0.350037706,0
HAAAELCE_01685_gene,124.5737557,-0.320011581,0.279994974,-1.14291902,0.253072215,0.450631815,0
HAAAELCE_01686_gene,33.79919686,-0.48574021,0.463239153,-1.048573305,0.294374547,0.497077853,0
HAAAELCE_01687_gene,33.39041307,0.038211258,0.401007852,0.095288055,0.92408603,0.960270122,0
HAAAELCE_00166_gene,6.907242401,0.65685112,0.891408211,0.736869048,0.461201988,0.651942375,0
HAAAELCE_01688_gene,264.0273977,-0.275882273,0.24369366,-1.132086378,0.257598121,0.455750522,0
HAAAELCE_01689_gene,132.6745624,-0.215111223,0.241796932,-0.889635862,0.373661443,0.572873789,0
HAAAELCE_01690_gene,165.3998891,-0.425395588,0.216961142,-1.960699434,0.049914095,0.14327915,0
HAAAELCE_01691_gene,127.3510799,-0.363084142,0.315585283,-1.150510373,0.249933724,0.446917447,0
HAAAELCE_01692_gene,483.157411,0.216066813,0.19591984,1.102832735,0.27009981,0.468313265,0
HAAAELCE_01693_gene,209.3156454,0.348248593,0.288574691,1.206788413,0.227513639,0.42058784,0
HAAAELCE_01694_gene,329.0367296,-0.213072353,0.225082335,-0.946641829,0.343821322,0.545789324,0
HAAAELCE_01695_gene,79.89763975,-0.083936497,0.331623332,-0.253107934,0.800184808,0.89142687,0
HAAAELCE_01696_gene,444.4364908,-0.403272925,0.182518334,-2.209492697,0.02714039,0.090907131,0
HAAAELCE_01697_gene,173.7687597,-0.367124626,0.2535198,-1.448110269,0.147586214,0.310589364,0
HAAAELCE_00167_gene,6.836084301,-2.06939113,0.902594017,-2.292715319,0.0218644,0.077069916,0
HAAAELCE_01698_gene,39.95526517,0.28967798,0.42001562,0.689683826,0.490393039,0.67865002,0
HAAAELCE_01699_gene,60.12163836,0.18337203,0.345763506,0.530339458,0.595876594,0.757889124,0
HAAAELCE_01700_gene,122.9492825,-0.150074456,0.271236076,-0.553298284,0.580059176,0.746494483,0
HAAAELCE_01701_gene,90.15641544,0.183137237,0.288825982,0.634074663,0.526032097,0.706152037,0
HAAAELCE_01702_gene,100.3838376,-0.227784782,0.30259074,-0.752781734,0.451581085,0.64505967,0
HAAAELCE_01703_gene,41.2385355,-0.515255461,0.352783012,-1.460544988,0.144140353,0.306212511,0
HAAAELCE_01704_gene,4.833627273,-0.848222752,0.949007496,-0.893799845,0.371428992,0.570944477,0
HAAAELCE_01705_gene,46.68798266,0.182375169,0.362558056,0.503023352,0.614947854,0.771129522,0
HAAAELCE_01706_gene,168.1345407,0.007662492,0.243895625,0.031417097,0.974936907,0.987945424,0
HAAAELCE_01707_gene,217.6133489,-0.703504312,0.236151108,-2.979043033,0.002891502,0.015513605,0
HAAAELCE_00168_gene,3.880792442,0.034621788,1.081876812,0.032001599,0.974470775,0.98771184,0
HAAAELCE_01708_gene,75.5124145,-0.05653372,0.286584642,-0.197267095,0.843618528,0.915853236,0
HAAAELCE_01709_gene,22.22797556,-0.325389351,0.45153627,-0.720627272,0.47113887,0.661638612,0
HAAAELCE_01710_gene,12.65530715,0.522858646,0.569679031,0.917812694,0.358716936,0.559987976,0
HAAAELCE_01711_gene,58.25550464,0.215408778,0.294303846,0.73192648,0.464213443,0.655025104,0
HAAAELCE_01712_gene,110.1138371,-0.275671588,0.340261211,-0.810176356,0.417838825,0.615609832,0
HAAAELCE_01713_gene,204.3707984,0.2039612,0.265638345,0.767815354,0.442596891,0.636690994,0
HAAAELCE_01714_gene,214.5209421,0.335199754,0.212752466,1.575538748,0.115132142,0.262965065,0
